id,fullText,createdAt,url,lang,author_userName,author_location,Reply To User,filter1_label
966317047314608130,@cruillabcn @estrelladammcat @5jackwhite @prophetsofrage @nerdarmy @kygomusic @theroots @orbitalband hi haurà entrades de dia? i programa per saber quin dia actuarà cada artista?,21/02/2018 14:21,https://x.com/ArnauPunky/status/966317047314608130,ca,arnaupunky,Not Available,cruillabcn,1
966597083670118400,@cruillabcn @estrelladammcat @5jackwhite @prophetsofrage @nerdarmy @kygomusic @theroots @orbitalband aquí diuen que vindrà audioslave!,22/02/2018 08:54,https://x.com/kharmakiller/status/966597083670118400,ca,kharmakiller,Not Available,cruillabcn,1
967027638253641728,@cruillabcn @estrelladammcat @5jackwhite @prophetsofrage @nerdarmy @kygomusic @theroots @orbitalband lo de en el correo de info decir rage against the machine siendo prophets of the rage ha sido muy cachondo. alguno puede picar y verás la gracia cuando no vea a zach de la rocha cantar killing in the name of...,23/02/2018 13:25,https://x.com/CarlitoGP/status/967027638253641728,es,carlitogp,Not Available,cruillabcn,1
967424242382929923,@cruillabcn @estrelladammcat @5jackwhite @prophetsofrage @nerdarmy @kygomusic @theroots @orbitalband how much if i just want to see @prophetsofrage?,24/02/2018 15:41,https://x.com/IminBarcelona/status/967424242382929923,en,iminbarcelona,Not Available,cruillabcn,1
965908760542810113,"només 24 hores per descobrir el cartell del ! compra ara l'abonament de 3 dies al preu actual de 105€, a partir de demà el preu canviarà a 135€. entrades:",20/02/2018 11:19,https://x.com/cruillabcn/status/965908760542810113,ca,cruillabcn,Not Available,Not Available,1
966083064198848527,@cruillabcn quines ganes de coneixer el cartell!,20/02/2018 22:52,https://x.com/Bcntrending/status/966083064198848527,ca,bcntrending,Not Available,cruillabcn,1
965924035904319493,"@cruillabcn mgmt, dua lipa, jack johnson, rag n bone man, la pegatina...",20/02/2018 12:20,https://x.com/Rubnesjim/status/965924035904319493,en,rubnesjim,Not Available,cruillabcn,1
966021998093709312,"@cruillabcn tanto de bo queens of the stone age, massive attack, nine inch nails, yo la tengo, fleet foxes... o alguns d'ells!",20/02/2018 18:49,https://x.com/alfredobiol/status/966021998093709312,en,alfredobiol,Not Available,cruillabcn,1
963787362991050754,"atenció bones notícies!! us anunciem que el tindrà 3 jornades! el tret de sortida serà el dijous 12 de juliol, aquest dia acollirà un dels caps de cartell d'aquesta edició. reserveu-vos la data!",14/02/2018 14:49,https://x.com/cruillabcn/status/963787362991050754,ca,cruillabcn,Not Available,Not Available,1
964543446584348672,"@cruillabcn noies, com aniré a treballar el divendres?!",16/02/2018 16:54,https://x.com/YulianaVK/status/964543446584348672,ca,yulianavk,Not Available,cruillabcn,1
963808292110831619,"@cruillabcn nada contenta con este cambio, mejor de viernes a domingo. el viernes es laborable y no todos podemos pedir fiesta. tengo el abono desde que salieron a la venta para los que llevamos años asistiendo y ya me pareció excesivo la subida de precio y ahora este otro cambio",14/02/2018 16:12,https://x.com/Lina_Dell/status/963808292110831619,es,lina_dell,Not Available,cruillabcn,1
963789111168524288,@cruillabcn jack white jueves 12 cabeza,14/02/2018 14:56,https://x.com/alarbar1/status/963789111168524288,es,alarbar1,Not Available,cruillabcn,1
963384948429393920,us presentem la imatge del . la secció àuria com a fil conductor...,13/02/2018 12:10,https://x.com/cruillabcn/status/963384948429393920,ca,cruillabcn,Not Available,Not Available,1
963388368297058304,@cruillabcn @estrelladammcat ben aviat arribarà el cartell complet... quan quan quan?,13/02/2018 12:24,https://x.com/CabraTgn/status/963388368297058304,ca,cabratgn,Not Available,cruillabcn,1
963388623637897217,@cruillabcn @estrelladammcat ens agrada molt!!!,13/02/2018 12:25,https://x.com/bcnprincess/status/963388623637897217,ca,bcnprincess,Not Available,cruillabcn,1
963512355396243457,@cruillabcn @estrelladammcat i l any que ve doctor music i cruílla mateix cap setmana ??,13/02/2018 20:37,https://x.com/gote8/status/963512355396243457,ca,gote8,Not Available,cruillabcn,1
963454913698320384,@cruillabcn @estrelladammcat ¡me gustan toooodos los tonos del lila! que las tontas espabila.,13/02/2018 16:48,https://x.com/YulianaVK/status/963454913698320384,es,yulianavk,Not Available,cruillabcn,1
940923552760582144,"ha arribat el moment! us presentem els primers artistes que actuaran al @cruillabcn els dies 13 i 14 de juliol. tota la info i venda d'abonaments,",13/12/2017 12:37,https://x.com/cruillabcn/status/940923552760582144,ca,cruillabcn,Not Available,Not Available,1
940926961546874880,@cruillabcn @estrelladammcat @dbtodomundo @damianmarley @izalmusic @bombaestereo @joanaserrat @thebugzymalone m'ha deixat molt fred companys... el cruilla és el cruilla. teniu feina per superar l'any passat.,13/12/2017 12:50,https://x.com/CabraTgn/status/940926961546874880,ca,cabratgn,Not Available,cruillabcn,1
940925390209642496,@cruillabcn @estrelladammcat @dbtodomundo @damianmarley @izalmusic @bombaestereo @joanaserrat @thebugzymalone @joanaserrat,13/12/2017 12:44,https://x.com/DavidPrat23/status/940925390209642496,qme,davidprat23,Not Available,cruillabcn,1
941059376432992257,@cruillabcn @estrelladammcat @dbtodomundo @damianmarley @izalmusic @bombaestereo @joanaserrat @thebugzymalone,13/12/2017 21:36,https://x.com/hartmansgto/status/941059376432992257,qme,hartmansgto,Not Available,cruillabcn,1
940948886440628224,@cruillabcn @estrelladammcat @dbtodomundo @damianmarley @izalmusic @bombaestereo @joanaserrat @thebugzymalone pot ser que la gran majoria ja els haguem vist al cruilla??? gran decepció!!!!!,13/12/2017 14:17,https://x.com/Fitonada/status/940948886440628224,ca,fitonada,Not Available,cruillabcn,1
941066466341859328,@cruillabcn @estrelladammcat @dbtodomundo @damianmarley @izalmusic @bombaestereo @joanaserrat @thebugzymalone y por esto habéis subido a saco los precios? francamente...,13/12/2017 22:05,https://x.com/Hu_Gaco/status/941066466341859328,es,hu_gaco,Not Available,cruillabcn,1
941364099065221126,@cruillabcn @estrelladammcat @dbtodomundo @damianmarley @izalmusic @bombaestereo @joanaserrat @thebugzymalone a ver si aquest any porteu a @tameimpala,14/12/2017 17:47,https://x.com/jmontesinos97/status/941364099065221126,ca,jmontesinos97,Not Available,cruillabcn,1
926177550535217152,!!,02/11/2017 20:01,https://x.com/cruillabcn/status/926177550535217152,und,cruillabcn,Not Available,Not Available,1
926187207727222785,"@cruillabcn ep @canetrock_, com ho tenim?",02/11/2017 20:40,https://x.com/bparera/status/926187207727222785,en,bparera,Not Available,cruillabcn,1
926184096488984576,@cruillabcn @omnium vaga ja? ho demanem molts,02/11/2017 20:27,https://x.com/sandrakiglesias/status/926184096488984576,ca,sandrakiglesias,Not Available,cruillabcn,1
926192350774349825,"@cruillabcn @omnium no tenim presos politics, q de tonterías se dicen.",02/11/2017 21:00,https://x.com/AlvarBassols/status/926192350774349825,es,alvarbassols,Not Available,cruillabcn,1
926206495141883910,@cruillabcn gran crüilla!!,02/11/2017 21:56,https://x.com/thedaviest/status/926206495141883910,fi,thedaviest,Not Available,cruillabcn,1
926456396723380224,@cruillabcn presos y políticos. os falta la conjunción.,03/11/2017 14:29,https://x.com/carlosxpst/status/926456396723380224,es,carlosxpst,Not Available,cruillabcn,1
920025984136564737,els volem a casa!,16/10/2017 20:37,https://x.com/cruillabcn/status/920025984136564737,ca,cruillabcn,Not Available,Not Available,1
920035361035866113,@cruillabcn dejaré de ir al festival por este cartel,16/10/2017 21:14,https://x.com/esponvideo/status/920035361035866113,es,esponvideo,Not Available,cruillabcn,1
920190963548639232,@cruillabcn libertad? por qué? por atentar contra unos agentes y una letrada que estaban cumpliendo una resolución judicial?,17/10/2017 07:33,https://x.com/carlosxpst/status/920190963548639232,es,carlosxpst,Not Available,cruillabcn,1
921128962637680640,"@cruillabcn @omnium si, pero en su nueva casa en soto del real!!! por mucho tiempo!!!",19/10/2017 21:40,https://x.com/yoLibrePensador/status/921128962637680640,es,yolibrepensador,Not Available,cruillabcn,1
920190940471529472,"@cruillabcn una cosa es defender la independencia; otra, muy diferente, es defender delincuentes. creo que vais a perder asistentes el próximo año.",17/10/2017 07:33,https://x.com/carlosxpst/status/920190940471529472,es,carlosxpst,Not Available,cruillabcn,1
921130366592798720,@cruillabcn @omnium están donde deben estar.,19/10/2017 21:46,https://x.com/bcn1966/status/921130366592798720,es,bcn1966,Not Available,cruillabcn,1
921131256187883520,@cruillabcn @omnium dejalos..estan muy bien..dentro de poco embargo de bienes ..por delincuentes,19/10/2017 21:49,https://x.com/lagranmentira1/status/921131256187883520,es,lagranmentira1,Not Available,cruillabcn,1
829668630682013696,fet amb molt d'amor. això és tot vostre: enamoreu-vos! entrades: amb @estrelladammcat,09/02/2017 12:29,https://x.com/cruillabcn/status/829668630682013696,ca,cruillabcn,Not Available,Not Available,1
829802180332904451,@cruillabcn cuando se sabrá el cartel de cada día?,09/02/2017 21:20,https://x.com/villenayecla/status/829802180332904451,es,villenayecla,Not Available,cruillabcn,1
830537321778970624,@cruillabcn es genial! quan es podran comprar les entrades per els diferents dies??,11/02/2017 22:01,https://x.com/Susanagtorroja/status/830537321778970624,ca,susanagtorroja,Not Available,cruillabcn,1
829761639314497538,@cruillabcn @estrelladammcat enamorats i amb ganes!!,09/02/2017 18:39,https://x.com/LlunaPlena71/status/829761639314497538,ca,llunaplena71,Not Available,cruillabcn,1
829669163111170048,@cruillabcn bravo.,09/02/2017 12:31,https://x.com/barbara__mg/status/829669163111170048,pt,barbara__mg,Not Available,cruillabcn,1
829711384007032832,"@cruillabcn es necessita algú dels grans del hip hop per tancar el cartell. snoop dog, kendrick lamar, lauryn hill,... vam ser molt feliços.",09/02/2017 15:19,https://x.com/LaliMacabich/status/829711384007032832,ca,lalimacabich,Not Available,cruillabcn,1
829732331980206080,@cruillabcn jamiroquai/2 door el divendres 7 i prodigy/pet shop boys el dissabte 8 oi?,09/02/2017 16:42,https://x.com/UriBruguera/status/829732331980206080,ca,uribruguera,Not Available,cruillabcn,1
830014395421958145,@cruillabcn hola! hi ha algun problema amb la compra dels abonaments per stubhub? acabo de comprar-ne 2 però no els puc descarregar. gràcies,10/02/2017 11:23,https://x.com/Monica_Armengol/status/830014395421958145,ca,monica_armengol,Not Available,cruillabcn,1
829657338864865280,ja el tenim aquí! tot vostre... line up @cruillabcn 7-8-9 juliol amb,09/02/2017 11:44,https://x.com/cruillabcn/status/829657338864865280,ca,cruillabcn,Not Available,Not Available,1
829658101511049216,@cruillabcn b r u t a l !!!,09/02/2017 11:48,https://x.com/musicacronica/status/829658101511049216,no,musicacronica,Not Available,cruillabcn,1
829658034137874432,@cruillabcn quines coses... avui m'heu fet feliç,09/02/2017 11:47,https://x.com/cristinamrtnez/status/829658034137874432,ca,cristinamrtnez,Not Available,cruillabcn,1
829717397988835328,@cruillabcn,09/02/2017 15:43,https://x.com/tututtrw/status/829717397988835328,qme,tututtrw,Not Available,cruillabcn,1
829667168371490817,@cruillabcn la programació per dies quan l'anunciareu?,09/02/2017 12:24,https://x.com/Bayoustics/status/829667168371490817,ca,bayoustics,Not Available,cruillabcn,1
751857175249715204,"hey so sorry to all who were waiting for the cruïlla festival livestream tonight, no idea what happened there. :(",09/07/2016 19:14,https://x.com/wearejames/status/751857175249715204,en,wearejames,Not Available,Not Available,1
751860977986068480,but @icatpuntcat to the rescue! audio of the full set rebroadcast online at 10.15pm uk time:,09/07/2016 19:30,https://x.com/wearejames/status/751860977986068480,en,wearejames,Not Available,wearejames,1
751885087717859328,"coming up at 10.15pm uk time (11.15pm locally), listen to the full set from @cruillabcn tonight via @icatpuntcat:",09/07/2016 21:05,https://x.com/wearejames/status/751885087717859328,en,wearejames,Not Available,wearejames,1
751867042144321536,"while the wait away with this! superb @bbcradio2 session for @jowhiley, w/ 3 girl tracks, 3 oldies + heart of gold",09/07/2016 19:54,https://x.com/wearejames/status/751867042144321536,en,wearejames,Not Available,wearejames,1
751858507603992576,"@wearejames getting away with it, all messed up!",09/07/2016 19:20,https://x.com/theowinter/status/751858507603992576,en,theowinter,Not Available,wearejames,1
751861595580600320,"@theowinter indeed, as ever!",09/07/2016 19:32,https://x.com/wearejames/status/751861595580600320,en,wearejames,Not Available,theowinter,1
751857369001390081,@wearejames no problemo...at least we will have the audio later,09/07/2016 19:15,https://x.com/Lou_Loops/status/751857369001390081,en,lou_loops,Not Available,wearejames,1
751857654625173505,@wearejames no worries from me thanks for looking least we have audio,09/07/2016 19:16,https://x.com/liammallo73/status/751857654625173505,en,liammallo73,Not Available,wearejames,1
751858697048059904,@wearejames respect as always. cheers,09/07/2016 19:20,https://x.com/edfin1/status/751858697048059904,en,edfin1,Not Available,wearejames,1
751858710125903872,@wearejames oh well. just glad i've got tickets for nottingham in december. barcelona looks beautiful though,09/07/2016 19:21,https://x.com/PKingscote/status/751858710125903872,en,pkingscote,Not Available,wearejames,1
751863337030455296,@wearejames too bad!!,09/07/2016 19:39,https://x.com/MartieForall/status/751863337030455296,en,martieforall,Not Available,wearejames,1
720558842271174657,¿qué canción de @vetustamorla no puede faltar en el @cruillabcn?,14/04/2016 10:26,https://x.com/cruillabcn/status/720558842271174657,es,cruillabcn,Not Available,Not Available,1
720559894424920064,@cruillabcn @vetustamorla cuarteles de invierno,14/04/2016 10:30,https://x.com/spartanreach111/status/720559894424920064,es,spartanreach111,Not Available,cruillabcn,1
720559933998153728,@cruillabcn @vetustamorla boca en la tierra,14/04/2016 10:30,https://x.com/spartanreach111/status/720559933998153728,es,spartanreach111,Not Available,cruillabcn,1
720559995734069248,@cruillabcn @vetustamorla cophenague,14/04/2016 10:31,https://x.com/spartanreach111/status/720559995734069248,en,spartanreach111,Not Available,cruillabcn,1
720561512339935232,@cruillabcn @vetustamorla los días raros.,14/04/2016 10:37,https://x.com/Al_Montesinos/status/720561512339935232,es,al_montesinos,Not Available,cruillabcn,1
720583049730224128,@cruillabcn @vetustamorla ninguna!,14/04/2016 12:02,https://x.com/Porquesoyrara_/status/720583049730224128,is,porquesoyrara_,Not Available,cruillabcn,1
718449211151413248,només falten 3 mesos per a l'inici del ! quins dels artistes confirmats fins ara no us voleu perdre?,08/04/2016 14:43,https://x.com/cruillabcn/status/718449211151413248,ca,cruillabcn,Not Available,Not Available,1
718450243222773760,@cruillabcn @estrelladammcat pues molaría mucho ver a @muguruzafm &amp; the new orleans basque orkestra,08/04/2016 14:47,https://x.com/bythefest/status/718450243222773760,es,bythefest,Not Available,cruillabcn,1
718450825857777664,@cruillabcn @estrelladammcat robert plant. mític,08/04/2016 14:49,https://x.com/joseprovira75/status/718450825857777664,ca,joseprovira75,Not Available,cruillabcn,1
718451282789470208,@cruillabcn @estrelladammcat i mes....,08/04/2016 14:51,https://x.com/alarbar1/status/718451282789470208,en,alarbar1,Not Available,cruillabcn,1
718460158532313089,"@cruillabcn @estrelladammcat totes i tots!?! encara q em manca una mica de marxa balkánica, el cartell aques any es !",08/04/2016 15:27,https://x.com/YulianaVK/status/718460158532313089,ca,yulianavk,Not Available,cruillabcn,1
719850772398239744,@cruillabcn @estrelladammcat @091oficial,12/04/2016 11:32,https://x.com/renovasport/status/719850772398239744,qam,renovasport,Not Available,cruillabcn,1
718500965209477120,@cruillabcn @estrelladammcat no me vull perdre @bunburyoficial @vetustamorla @loveoflesbian @elefantesmusic @alabama_shakes,08/04/2016 18:09,https://x.com/vide234/status/718500965209477120,it,vide234,Not Available,cruillabcn,1
707919779626147841,així queda el cartell del @cruillabcn amb @estrelladammcat,10/03/2016 13:23,https://x.com/cruillabcn/status/707919779626147841,ca,cruillabcn,Not Available,Not Available,1
717310157613633537,"@cruillabcn @estrelladammcat hola, hi haurà els 5 escenaris com el darrer any? gràcies!",05/04/2016 11:17,https://x.com/afercar/status/717310157613633537,ca,afercar,Not Available,cruillabcn,1
711135464363859968,@cruillabcn @estrelladammcat aquest és el cartell sencer?,19/03/2016 10:21,https://x.com/saretarg/status/711135464363859968,ca,saretarg,Not Available,cruillabcn,1
707956198134386688,aquest any us heu passat. cartelazo del @cruillabcn @estrelladammcat,10/03/2016 15:48,https://x.com/pili_porta/status/707956198134386688,ca,pili_porta,Not Available,cruillabcn,1
707920259915845633,@cruillabcn menuda basura comparada con otros años,10/03/2016 13:25,https://x.com/alb4one/status/707920259915845633,es,alb4one,Not Available,cruillabcn,1
707923897413476352,@cruillabcn tanta tonteria para esto....,10/03/2016 13:39,https://x.com/yanokierollorar/status/707923897413476352,pt,yanokierollorar,Not Available,cruillabcn,1
707948976117575680,bomba estéreo al @cruillabcn @estrelladammcat,10/03/2016 15:19,https://x.com/farandularty/status/707948976117575680,es,farandularty,Not Available,cruillabcn,1
707941655731634177,"@cruillabcn @estrelladammcat @bunburyoficial toca el dia 8, @elefantesmusic també??",10/03/2016 14:50,https://x.com/mfg_1981/status/707941655731634177,ca,mfg_1981,Not Available,cruillabcn,1
707956511205675009,"@cruillabcn el año pasado me gustó bastante, pero este año no repetiré, me faltan nombres...a ver si vuelvo pronto...",10/03/2016 15:49,https://x.com/raulgb74/status/707956511205675009,es,raulgb74,Not Available,cruillabcn,1
697722074001969152,el d'avui és per un artista que va estar al @cruillabcn 2013. ets capaç d'identificar o endevinar qui és?,11/02/2016 10:01,https://x.com/cruillabcn/status/697722074001969152,ca,cruillabcn,Not Available,Not Available,1
697723447091339264,@rafa_montanez @estrelladammcat no és suede... :),11/02/2016 10:06,https://x.com/cruillabcn/status/697723447091339264,es,cruillabcn,Not Available,Not Available,1
697726444907192320,@cruillabcn @estrelladammcat snoop doog... ow yeah!,11/02/2016 10:18,https://x.com/RamonLostao/status/697726444907192320,nl,ramonlostao,Not Available,cruillabcn,1
697833187146391552,@cruillabcn @estrelladammcat snoop dogg??,11/02/2016 17:22,https://x.com/BaRRRiii/status/697833187146391552,en,barrriii,Not Available,cruillabcn,1
698092498690957312,@cruillabcn @estrelladammcat snoop dog!!!,12/02/2016 10:33,https://x.com/euecs/status/698092498690957312,nl,euecs,Not Available,cruillabcn,1
695203675032125440,així queda el cartell del amb les noves confirmacions d'avui. tickets:,04/02/2016 11:14,https://x.com/cruillabcn/status/695203675032125440,ca,cruillabcn,Not Available,Not Available,1
695210317052272640,@cruillabcn esta ja el cartell per dies??,04/02/2016 11:40,https://x.com/cristyboom9/status/695210317052272640,ca,cristyboom9,Not Available,cruillabcn,1
695244375425708032,@cruillabcn cuan actualitzeu la app? tinc monooooo!!,04/02/2016 13:55,https://x.com/YulianaVK/status/695244375425708032,ca,yulianavk,Not Available,cruillabcn,1
695344862254661633,mai 50 fitxes tant ben pagades per un @cruillabcn més i @estrelladammcat per refrescar.te oi @nriacarrerasfon ? serà genial,04/02/2016 20:35,https://x.com/Kunsapeta/status/695344862254661633,ca,kunsapeta,Not Available,cruillabcn,1
695242429570613248,@cruillabcn @estrelladammcat @damienrice @anatijoux @vetustamorla @zooposse @muguruzafm @bunburyoficial @loveoflesbian @091oficial !,04/02/2016 13:48,https://x.com/YulianaVK/status/695242429570613248,und,yulianavk,Not Available,cruillabcn,1
695316859277697024,@cruillabcn @guillemaral96 tiiiiiiiiiiiiiiiiiiiioooooooooo,04/02/2016 18:43,https://x.com/Diego17bwc/status/695316859277697024,und,diego17bwc,Not Available,cruillabcn,1
702424881464475650,@cruillabcn magnífico!!!,24/02/2016 09:28,https://x.com/Xaropar/status/702424881464475650,es,xaropar,Not Available,cruillabcn,1
695649520529629185,@cruillabcn falta @izalmusic para alcanzar el cartel soñado!,05/02/2016 16:45,https://x.com/CrisAleixandre/status/695649520529629185,es,crisaleixandre,Not Available,cruillabcn,1
694509219358359552,dijous hi ha presentació de nous artistes. quin artista us agradaria veure al cartell?,02/02/2016 13:14,https://x.com/cruillabcn/status/694509219358359552,ca,cruillabcn,Not Available,Not Available,1
694531879760982016,@cruillabcn @icatpuntcat illa carolina. i a sobre presentant nou discassu,02/02/2016 14:44,https://x.com/Danizapga/status/694531879760982016,ca,danizapga,Not Available,cruillabcn,1
694510020210397184,@cruillabcn manel!!!,02/02/2016 13:17,https://x.com/arnaucoma/status/694510020210397184,it,arnaucoma,Not Available,cruillabcn,1
694510059355791360,"@cruillabcn ben harper, porfi, porfi, porfi",02/02/2016 13:17,https://x.com/PLopezD/status/694510059355791360,cy,plopezd,Not Available,cruillabcn,1
694603031955030020,@cruillabcn andres calamaro!!!,02/02/2016 19:27,https://x.com/tonicadabra29/status/694603031955030020,es,tonicadabra29,Not Available,cruillabcn,1
587945045409583105,line up @cruillabcn 2015,14/04/2015 11:46,https://x.com/cruillabcn/status/587945045409583105,en,cruillabcn,Not Available,Not Available,1
587948149840416768,@cruillabcn quan direu el dia que actua cada artista?,14/04/2015 11:58,https://x.com/mpongag/status/587948149840416768,ca,mpongag,Not Available,cruillabcn,1
587981889937473536,"@cruillabcn preus, horaris i lloc?",14/04/2015 14:13,https://x.com/GemmaGali_97/status/587981889937473536,ca,gemmagali_97,Not Available,cruillabcn,1
589224151229067265,cartelazo @cruillabcn @kendricklamar @ffs_music @mslaurynhill @damianmarley @emelisande @milkychance @larealcocorosie @estrelladammcat,18/04/2015 00:29,https://x.com/We_Are_Not_Djs/status/589224151229067265,es,we_are_not_djs,Not Available,cruillabcn,1
588023332353740802,@cruillabcn @kendricklamar @ffs_music @mslaurynhill @damianmarley @emelisande @milkychance @larealcocorosie @estrelladammcat cartelazoooooo!,14/04/2015 16:57,https://x.com/r_rico_7/status/588023332353740802,es,r_rico_7,Not Available,cruillabcn,1
588977246137929728,@cruillabcn @hu_gocres toma cuartelazo que se gastan en barna!,17/04/2015 08:08,https://x.com/enriquebs212/status/588977246137929728,es,enriquebs212,Not Available,cruillabcn,1
587981563570352128,@cruillabcn vaya line up este año!!,14/04/2015 14:11,https://x.com/gasck_BCN/status/587981563570352128,es,gasck_bcn,Not Available,cruillabcn,1
588253308160184320,“@cruillabcn: line up @cruillabcn 2015 which osibisa is that?,15/04/2015 08:11,https://x.com/Ma_Woo_Lee/status/588253308160184320,en,ma_woo_lee,Not Available,cruillabcn,1
589708371126853632,@cruillabcn quiero!,19/04/2015 08:33,https://x.com/ninadelsur_seo/status/589708371126853632,es,ninadelsur_seo,Not Available,cruillabcn,1
552081316972625920,qué banda/artista pedirías a los reyes magos que actuara en el @cruillabcn?,05/01/2015 12:36,https://x.com/cruillabcn/status/552081316972625920,es,cruillabcn,Not Available,Not Available,1
552842049234669569,"@cruillabcn @ordago13 pedirse a uno mismo es feo, no? xd",07/01/2015 14:59,https://x.com/Joseluisalgar/status/552842049234669569,es,joseluisalgar,Not Available,cruillabcn,1
552086483344314368,@cruillabcn os diria eminem pero suena imposible!asi que os dire kendrick lamar que el año pasado vino a españa!traelo por dios!,05/01/2015 12:57,https://x.com/javisnok/status/552086483344314368,es,javisnok,Not Available,cruillabcn,1
552186128988917760,"@cruillabcn dub pistols, major lazer, solillaquists of sound, caro emerald y paloma faith!! y puedo seguir!",05/01/2015 19:33,https://x.com/LlunaPlena71/status/552186128988917760,es,llunaplena71,Not Available,cruillabcn,1
552436920165613569,"@cruillabcn sixto rodríguez , dope dod, redman y method man, david bowie !!!",06/01/2015 12:10,https://x.com/AnCashDeRana/status/552436920165613569,cy,ancashderana,Not Available,cruillabcn,1
531825649535954944,quins artistes t'agradaria veure al @cruillabcn 2015? amb @estrelladammcat,10/11/2014 15:08,https://x.com/cruillabcn/status/531825649535954944,ca,cruillabcn,Not Available,Not Available,1
533608550585892864,@cruillabcn quiero ver a @dubiozakolektiv + @caravanpalace + @seeed + @amparosanchez + @lasratomasa + @rudimentaluk + @skrillex + ...,15/11/2014 13:12,https://x.com/DjCalavera/status/533608550585892864,es,djcalavera,Not Available,cruillabcn,1
533609108159877120,@cruillabcn @estrelladammcat no pueden faltar @dubiozakolektiv y @lasratomasa,15/11/2014 13:15,https://x.com/mrg1806/status/533609108159877120,es,mrg1806,Not Available,cruillabcn,1
533603014222024704,.@cruillabcn @estrelladammcat nofx!,15/11/2014 12:50,https://x.com/brac_d_ferro/status/533603014222024704,und,brac_d_ferro,Not Available,cruillabcn,1
533622557334052864,@cruillabcn @estrelladammcat lana del rey!!!!,15/11/2014 14:08,https://x.com/rxxlfh/status/533622557334052864,es,rxxlfh,Not Available,cruillabcn,1
488420438494949376,"volem donar les gràcies a tota la gent que ha fet possible, un any més, un @cruillabcn tan especial! fins el 2015!!",13/07/2014 20:31,https://x.com/cruillabcn/status/488420438494949376,ca,cruillabcn,Not Available,Not Available,1
488649041442779136,"@cruillabcn sou un festival meravellós, gràcies per tot! :)",14/07/2014 11:39,https://x.com/rosariolopezfto/status/488649041442779136,ca,rosariolopezfto,Not Available,cruillabcn,1
488424520777486337,@cruillabcn moltes gràcies!,13/07/2014 20:47,https://x.com/lamartadiu/status/488424520777486337,ca,lamartadiu,Not Available,cruillabcn,1
1017082737121988608,full equip ready to @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat,11/07/2018 16:26,https://x.com/ClipsterBCN/status/1017082737121988608,en,clipsterbcn,Not Available,Not Available,1
1017330245953904640,@cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat i tu més!,12/07/2018 08:50,https://x.com/ClipsterBCN/status/1017330245953904640,fr,clipsterbcn,Not Available,cruillabcn,1
1017084110626533377,"@clipsterbcn @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat osties, cobres de tots? ja has fet negoci per ser tan petitet eh? :-d",11/07/2018 16:32,https://x.com/XaviEscufi/status/1017084110626533377,ca,xaviescufi,Not Available,ClipsterBCN,1
1017106172535590927,@xaviescufi @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat aquestes alçades encara no t’havies enterat!,11/07/2018 17:59,https://x.com/ClipsterBCN/status/1017106172535590927,ca,clipsterbcn,Not Available,XaviEscufi,1
1017364135569510400,@clipsterbcn @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat nos vemos en la barra aquella del fondo...,12/07/2018 11:04,https://x.com/SrLimong/status/1017364135569510400,es,srlimong,Not Available,ClipsterBCN,1
1017364415962861568,"@srlimong @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat claaaro, guardo sitio, poco pero suficiente...",12/07/2018 11:05,https://x.com/ClipsterBCN/status/1017364415962861568,es,clipsterbcn,Not Available,SrLimong,1
1017123962147491841,@clipsterbcn @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat trolley o nevereta?,11/07/2018 19:10,https://x.com/NeoEgarenc/status/1017123962147491841,en,neoegarenc,Not Available,ClipsterBCN,1
1017150487865495552,@neoegarenc @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat trolley-nevereta,11/07/2018 20:55,https://x.com/ClipsterBCN/status/1017150487865495552,en,clipsterbcn,Not Available,NeoEgarenc,1
1017375350093950976,@clipsterbcn @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat ho torno a probar: @bravafabrics té aquestes camises amb balenes?,12/07/2018 11:49,https://x.com/catalana2017/status/1017375350093950976,ca,catalana2017,Not Available,ClipsterBCN,1
1017380597851926529,@catalana2017 @cruillabcn @bravafabrics @markgifer @munichsports @estrelladammcat,12/07/2018 12:10,https://x.com/ClipsterBCN/status/1017380597851926529,qme,clipsterbcn,Not Available,catalana2017,1
1015225562217017345,"¡te presentamos la confirmación de última hora para el ! un protagonista que te acompañará durante todo el festival, para que lo único que deje huella sea la buena música.",06/07/2018 13:26,https://x.com/EstrellaDammEs/status/1015225562217017345,es,estrelladammes,Not Available,Not Available,1
1015951357763866625,@estrelladammes que esté hecho sin petróleo no significa que sea biodegradable. no confundamos al personal. puede ser incluso contraproducente. lo mejor es no tirar los vasos y reutilizar,08/07/2018 13:30,https://x.com/tmjoaquin/status/1015951357763866625,es,tmjoaquin,Not Available,EstrellaDammEs,1
1016077348616265728,@estrelladammes si es catalana independentista no gracias. no me gusta la cerveza con fines independentistas. que se la beban los golpistas.,08/07/2018 21:51,https://x.com/Almudenapazo/status/1016077348616265728,es,almudenapazo,Not Available,EstrellaDammEs,1
