original_tweet_id,original_tweet_text,subphrase,Assigned_Topic_ID,Assignment_Confidence,Assigned_Topic_Name
607,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010335922336056935,rollo
608,Desastre en la organización,Desastre en la organización,3,1.0,organización
609,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
610,Volumen fatal,Volumen fatal,0,0.03188871794601662,rollo
611,lildami estuvo genial,estuvo genial,0,0.312742373728558,rollo
612,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
613,Volumen fatal,Volumen fatal,0,0.0319124930860351,rollo
614,sonido distorsionado y muy alto toa,sonido distorsionado,0,0.009792030396303828,rollo
614,sonido distorsionado y muy alto toa,muy alto,-1,0.16561241198553175,Unknown
615,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
616,esperamos muchísimo para entrar,esperamos muchísimo para entrar,0,0.010859190450875784,rollo
617,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
618,Organización como cualquier festival no convenciooo,Organización como cualquier festival no convenciooo,-1,0.23553550750597688,Unknown
619,Comida normal nada especial genialll,Comida normal nada especial genialll,1,0.23291257957562841,comida
620,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19403012095639677,Unknown
621,Desastre en la organización,Desastre en la organización,3,1.0,organización
622,Volumen fatal,Volumen fatal,0,0.03191602244613407,rollo
623,Audio brutal,Audio brutal,0,0.012311883429858048,rollo
624,Organización como cualquier festival no convenciooo,Organización como cualquier festival no convenciooo,-1,0.23546451597532134,Unknown
625,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
626,Carísima y mala la comida,mala la comida,1,1.0,comida
627,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010339310003794396,rollo
628,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19422575934400452,Unknown
629,Bad Gyal lo dieron todo,Bad Gyal lo dieron todo,0,0.11119934310180705,rollo
630,Lola Índigo hizo vibrar al público porque fue brutal,Lola Índigo hizo vibrar al público porque fue brutal,0,1.0,rollo
631,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010337455039362344,rollo
632,Ambiente cargado y mal rollo porque fue brutal,Ambiente cargado,2,1.0,ambiente
632,Ambiente cargado y mal rollo porque fue brutal,mal rollo porque fue brutal,0,0.1925942246581897,rollo
633,the tyets lo dieron todo toa,the tyets lo dieron todo toa,0,0.3582674178482876,rollo
634,Me encantó la comida del festival mientras fue brutal,Me encantó la comida del festival mientras fue brutal,1,1.0,comida
635,The Tyets decepcionante,The Tyets decepcionante,0,0.361155538043647,rollo
636,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
637,esperamos muchísimo para entrar,esperamos muchísimo para entrar,0,0.010858957281719086,rollo
638,Desastre en la organización,Desastre en la organización,3,1.0,organización
639,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
640,Comida normal nada especial cuando fue brutal,Comida normal nada especial cuando fue brutal,1,0.23953559252608556,comida
641,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
642,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19411785797855155,Unknown
643,Bad Gyal hizo vibrar al público xq,Bad Gyal hizo vibrar al público xq,0,0.10580407502855294,rollo
644,No había casi colas,No había casi colas,2,1.0,ambiente
645,Comida normal nada especial,Comida normal,1,0.22808126880313878,comida
645,Comida normal nada especial,nada especial,-1,0.057052573460483154,Unknown
646,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.19416829681549813,Unknown
647,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
648,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
649,Stay Homas decepcionante cuando fue brutal,Stay Homas decepcionante cuando fue brutal,0,0.31792215280785413,rollo
650,Sonido distorsionado y muy alto porque fue brutal,Sonido distorsionado,0,0.009736664750157888,rollo
650,Sonido distorsionado y muy alto porque fue brutal,muy alto porque fue brutal,0,0.16966376463488222,rollo
651,todo muy bien organizado porque fue brutal,todo muy bien organizado,4,1.0,ambiente
651,todo muy bien organizado porque fue brutal,porque fue brutal,0,0.17618238671679795,rollo
652,Rigoberta Bandini decepcionante no convenciooo,Rigoberta Bandini decepcionante no convenciooo,0,1.0,rollo
653,Buhos estuvo genial,Buhos estuvo genial,0,0.3489417850302093,rollo
654,rosalía decepcionante porque fue brutal,rosalía decepcionante porque fue brutal,0,0.49938212299456974,rollo
655,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010241983626595752,rollo
656,Muy mal organizado todo,Muy mal organizado todo,3,1.0,organización
657,Rigoberta Bandini lo dieron todo,Rigoberta Bandini lo dieron todo,0,1.0,rollo
658,ambiente regular como siempre,regular como siempre,4,1.0,ambiente
659,Me encantó la comida del festival,Me encantó la comida del festival,1,0.2558085071635154,comida
660,No había casi colas,No había casi colas,2,1.0,ambiente
661,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
662,Desastre en la organización,Desastre en la organización,3,1.0,organización
663,No había casi colas,No había casi colas,2,1.0,ambiente
664,Esperamos muchísimo para entrar,Esperamos muchísimo para entrar,0,0.010235666760249293,rollo
665,Muy buen ambiente super biennn,Muy buen ambiente super biennn,5,1.0,ambiente
666,todo muy bien organizado,todo muy bien organizado,4,1.0,ambiente
667,no había casi colas,no había casi colas,2,1.0,ambiente
668,Quevedo lo dieron todo no convenciooo,Quevedo lo dieron todo no convenciooo,0,0.36311782389134545,rollo
669,Muy buen ambiente aunque fue brutal,Muy buen ambiente,5,1.0,ambiente
669,Muy buen ambiente aunque fue brutal,aunque fue brutal,0,0.17551427029016098,rollo
670,la comida estuvo increíble,la comida estuvo increíble,1,1.0,comida
671,Aitana estuvo genial mientras fue brutal,Aitana estuvo genial mientras fue brutal,0,1.0,rollo
672,Desastre en la organización,Desastre en la organización,3,1.0,organización
673,Ambiente regular como siempre,Ambiente regular como siempre,4,1.0,ambiente
674,No había casi colas,No había casi colas,2,1.0,ambiente
675,Volumen fatal,Volumen fatal,0,0.031942357098341104,rollo
676,desastre en la organización bno,desastre en la organización bno,3,1.0,organización
677,Demasiada gente agobiante,Demasiada gente agobiante,0,0.010341013522706215,rollo
678,stay homas estuvo genial ya que fue brutal,stay homas estuvo genial ya que fue brutal,0,0.3245765091149456,rollo
679,Sonido distorsionado y muy alto lo dio todooo,Sonido distorsionado,0,0.009750635015319517,rollo
679,Sonido distorsionado y muy alto lo dio todooo,muy alto lo dio todooo,-1,0.1661594805782764,Unknown
680,Carísima y mala la comida,mala la comida,1,1.0,comida
681,no había casi colas,no había casi colas,2,1.0,ambiente
682,Ambiente cargado y mal rollo,Ambiente cargado,2,1.0,ambiente
682,Ambiente cargado y mal rollo,mal rollo,0,0.010554690470192333,rollo
683,bad gyal lo dieron todo,bad gyal lo dieron todo,0,0.11308107708689735,rollo
684,ambiente regular como siempre,regular como siempre,4,1.0,ambiente
685,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
686,La comida estuvo increíble,La comida estuvo increíble,1,1.0,comida
687,Quevedo estuvo genial,Quevedo estuvo genial,0,0.31647168796944924,rollo
688,Tiempos de espera razonables,Tiempos de espera razonables,-1,0.1936315956611805,Unknown
689,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
690,Colas interminables un desastre,Colas interminables un desastre,6,1.0,desastre
691,Organización como cualquier festival,Organización como cualquier festival,-1,0.23565432357912067,Unknown
692,el sonido fue perfecto flipanteee,el sonido fue perfecto flipanteee,5,1.0,ambiente
693,Demasiada gente agobiante vibraaa,Demasiada gente agobiante vibraaa,0,0.01035444500206206,rollo
694,The Tyets estuvo genial,The Tyets estuvo genial,0,0.36103364874518645,rollo
695,El sonido fue perfecto,El sonido fue perfecto,5,1.0,ambiente
696,Comida normal nada especial aunque fue brutal,Comida normal nada especial aunque fue brutal,1,0.23936536349047458,comida
697,stay homas decepcionante,stay homas decepcionante,0,0.32647083084638384,rollo
698,Todo muy bien organizado,Todo muy bien organizado,4,1.0,ambiente
699,colas interminables un desastre,colas interminables,6,1.0,desastre
699,colas interminables un desastre,un desastre,6,1.0,desastre
